,politician,party,gender,created_at,id,text
798,Shefa,Kachol_Lavan,Male,2020-12-09 17:09:07,1336719537509699594,baruchikra מפלגת הליכוד מפרסמת שחוק השוויון פוסט ציוני מורה דרכה אביה הרוחני אנטי ציוני דברי זבוטינסקי
799,Shefa,Kachol_Lavan,Male,2020-12-09 14:40:05,1336682031544213512,מדינת ישראל תקיים שוויון זכויות חברתי ומדיני גמור אזרחיה הבדל דת גזע ומין מגילת העצמאות מתרגש וגאה לק
800,Shefa,Kachol_Lavan,Male,2020-12-09 13:16:39,1336661034807996419,החיסונים נוהרים לקלפיות
801,Shefa,Kachol_Lavan,Male,2020-12-09 10:13:18,1336614895446597636,הצעת החוק לקיצוץ במימון המפלגות בבחירות הקרובות אושרה בקריאה ראשונה נלך לבחירות מחובתנו להתכנס לתקציבים מצ
802,Shefa,Kachol_Lavan,Male,2020-12-08 12:44:35,1336290579865628677,יאיר אדם שיצא לפנסיה בגיל 22 התגובה מנותקת השמועות אומרות שיש לך זמן פנוי מזמין אותך לקרוא
803,Shefa,Kachol_Lavan,Male,2020-12-08 10:25:38,1336255610569035778,מפתיע שהליכוד ויהדות התורה מתנגדים להצעת חוק שהגשתי שתחסוך כ200 מליון שח בהוצאות המפלגות בבחירות נתני
804,Shefa,Kachol_Lavan,Male,2020-12-06 21:04:58,1335691728171524102,מיקי מהילדים האלה שאיך שהם מקבלים גול לוקחים הכדור וצועקים משחק
805,Shaked,Yamina,Female,2020-12-09 15:44:13,1336698171527979012,חוק השוויון חוק פוסט ציוני בישראל מאז ומתמיד שוויון זכויות אזרח לאזרח יהודי ערבי החוק בא לערער
806,Shaked,Yamina,Female,2020-12-09 11:50:24,1336639328794112000,שמחה שחלקים בקואליציה הצטרפו ותמכו בהצעת החוק שתאפשר למרכז לגביית קנסות לגבות הפיצויים שנפסקים מחבלים בב
807,Shaked,Yamina,Female,2020-12-09 10:46:40,1336623291839229953,מאות ישראלים חוזרים קורונה מאיחוד האמירויות בחנוכה צפויים לטוס כ 50 חלקם יחלו הממשלה חייבת להחיל חוב
808,Shaked,Yamina,Female,2020-12-09 10:37:51,1336621071198539777,טלפון למשלוחים 035451070
809,Shaked,Yamina,Female,2020-12-09 10:37:32,1336620992358133763,תכירו אלי צעיר 28 שעלה לארץ מפריז פתח מסעדה תוניסאית ואחרי חודשים נחתה עליו הקורונה
810,Shaked,Yamina,Female,2020-12-07 15:09:07,1335964564337332224,גיל ברינגר האיש שבאמת שם בראיון טוכפלד האמת בפנים gil_bringer tuchfeld
811,Shaked,Yamina,Female,2020-12-07 09:18:33,1335876340789207041,בסיור ביישוב אביגיל שרה החלוצים 2020 להם מגיע לחיות חיים נורמליים חשמל סדיר ומים זורמים ישוב 40
812,Shaked,Yamina,Female,2020-12-07 09:10:07,1335874217246601216,arutz7heb עבאס עאסי פרצופו הליכוד
813,Shaked,Yamina,Female,2020-12-07 07:26:49,1335848219843174407,חלם באילת שאליה מגיעים בדיקת קורונה שלילית אסור לעשות כנסים עשרות אלפי ישראלים נוסעים לכנסים בדובאי וחוזרי
814,Shaked,Yamina,Female,2020-12-06 20:17:10,1335679698622361605,הליכוד יכול
815,Shaked,Yamina,Female,2020-12-05 16:39:30,1335262532940992514,שבוע טוב בחנוכה עשרות אלפי אנשים צפויים לטוס לאבו דאבי ודובאי ישראלים רבים חזרו מדובאי חולים בקורונה בנתב
816,Shaked,Yamina,Female,2020-12-04 08:38:20,1334779053627338752,yairaltman הוועדה לבחירת שופטים צפויה להתכנס ביום ולאשר קידומו שופט השלום עבאס עאסי למחוזי שלעברו שורה פסיקות המדי
817,Touma-Sliman,Meshutefet,Female,2020-12-09 14:48:52,1336684244727427072,הצעת חוק השוויון שעברה בטרומית יכולה צעד עיגון השוויון בחוק יסוד החוק ממש מבטל האפליה המובנת בחוק
818,Touma-Sliman,Meshutefet,Female,2020-12-09 12:14:08,1336645302854553600,אריאל קלנר גזען מהספסלים האחוריים הליכוד הגיע לדיון פלישות לבתי פלסטינים בוועדה לשלום הילד בראשות
819,Touma-Sliman,Meshutefet,Female,2020-12-09 08:23:00,1336587137286893571,הניסיון להכשיר גזל האדמות שזכה למיתוג מחדש כהתיישבות צעירה ניסיון להכשיר פשע מלחמה ניסיון מוצהר לס
820,Touma-Sliman,Meshutefet,Female,2020-12-08 19:19:13,1336389891349950464,המעטה הקורונה קיים כיבוש שמחלחל לפרטי החיים העם שנאנק תחתיו חודש מתבצעות 250 פלישות לבתים פלסטינ
821,Touma-Sliman,Meshutefet,Female,2020-12-08 10:08:20,1336251258299183105,המדינה סוגרת ערים שלמות מגבה במציאת פתרונות לפועלים יכולים להגיע לעבודה בוועדת העבודה דח
822,Touma-Sliman,Meshutefet,Female,2020-12-07 20:59:14,1336052673540403213,הרצח וופאא צריך להדליק נורות אזהרה הרשויות שמפקירות מאות אלפי נשים שמצויות בסכנה יומיומית לקוות שמעצר
823,Touma-Sliman,Meshutefet,Female,2020-12-07 20:59:14,1336052671820804097,שלוש שבועות נעצר הרוצח וופאא עבאהרה רצח שכל פרטיו היו ידועים והכתובת היתה הקיר טוב שהמשטרה
824,Touma-Sliman,Meshutefet,Female,2020-12-07 16:02:30,1335977996763717636,עושים כסף ביתר ירושלים מוכרת עצמה לערבים
825,Touma-Sliman,Meshutefet,Female,2020-12-07 10:46:07,1335898377641455617,מבקשת לעשות השוואה ההערכות התקציביות שהציגו התוכנית שאושרה בממשלה דעתי מהכסף מופיע
826,Touma-Sliman,Meshutefet,Female,2020-12-07 10:43:26,1335897701846806530,נתנאל אושרי ממשרד האוצר בטוחים שצריך לעגן שירותים בחקיקה עאידה התפקיד שלכם לשמוע הערכה תקציבית
827,Touma-Sliman,Meshutefet,Female,2020-12-07 10:26:03,1335893327082889217,ישי שרון מהסנגוריה הציבורית חושב שההפניה לטיפול חיובית הכוונה לחייב טיפול הסכמת המטופל
828,Touma-Sliman,Meshutefet,Female,2020-12-07 10:19:31,1335891682529828865,חלי כהן ברכה מהנהלת בתי המשפט מבדיקה ראשונית עלה ש70 מצוי ההגנה ניתנים בהסכמה הצדדים בדיון קצר שבו ה
829,Touma-Sliman,Meshutefet,Female,2020-12-07 10:13:09,1335890080024715264,דינה דהן יור פורום העמותות המפעילות מקלטים הניסיון שמתעסק בתחום שגברים אלימים רבים מסרבים לקחת
830,Touma-Sliman,Meshutefet,Female,2020-12-07 10:06:06,1335888305494298624,משרד המשפטים מדגיש שאי הסכמה לקבל טיפול הצעת החוק הנוכחית תהיה עברה החוק ההפניה לטיפול אינה חלק מצו
831,Touma-Sliman,Meshutefet,Female,2020-12-07 09:44:26,1335882852492320768,איילת ששון סימני שאלה המנגנון חושבים שבמקום תסקיר תהיה הפניה לעוס מאבחן בלבד שיוכל להעריך
832,Touma-Sliman,Meshutefet,Female,2020-12-07 09:44:25,1335882850785251329,איילת ששון ממשרד הרווחה עלות הצעת החוק 87 שח לשנה כולל ההפניה ובעיקר הטיפול עאידה
833,Touma-Sliman,Meshutefet,Female,2020-12-07 09:36:44,1335880914593869824,אורלי אלמגור מהמממ מחקר אפקטיביות טיפול בגברים אלימים בארץ בחול טיפול בגברים
834,Touma-Sliman,Meshutefet,Female,2020-12-07 09:27:09,1335878505385631749,עידו ממרכז המחקר והמידע הכנסת סוגי הטיפול הקיימים המענה המרכזי במאה מרכזי טיפול לאלמב ברשויות טי
835,Touma-Sliman,Meshutefet,Female,2020-12-07 09:20:09,1335876741827612676,הצעת החוק משתלבת החלטת הממשלה שקידמה טיפול בגברים אלימים מקווה שבדיון נשמע תמיכה גורפת מכלל משרדי הממשל
836,Touma-Sliman,Meshutefet,Female,2020-12-07 09:20:09,1335876741827612676,הצעת החוק משתלבת החלטת הממשלה שקידמה טיפול בגברים אלימים מקווה שבדיון נשמע תמיכה גורפת מכלל משרדי הממשל
837,Touma-Sliman,Meshutefet,Female,2020-12-07 09:18:25,1335876305322205184,נפתח דיון בוועדה לקידום מעמד האישה הצעת החוק לחיוב טיפול בגברים אלימים הצעת החוק אושרה בקריאה טרומית
838,Touma-Sliman,Meshutefet,Female,2020-12-07 08:56:46,1335870857462341632,ביקרתי הייצוג ערבים עובדי המשרד 24 עובדים ערבים במשרות היעודיות שתפקידן לסגור פערים ערב
839,Touma-Sliman,Meshutefet,Female,2020-12-07 08:52:00,1335869658512166912,בדיון בוועדת הכספים התקציב מבקר המדינה הצעתי שהכסף העודף מתקציב המבקר יוקדש לתוכנית המאבק באלימות נשים
840,Touma-Sliman,Meshutefet,Female,2020-12-06 20:51:37,1335688366680051719,פעם חסמה השרה לשעבר שקד מינויו עבאס עאסי לביהמש המחוזי ניס מרק ורגב למנוע מינויו שתיהן רוצות ע
841,Touma-Sliman,Meshutefet,Female,2020-12-06 19:50:59,1335673109526011904,נגמה עושה בוקר דרכה מטמרה בגליל לשטחים הכבושים לקחת חלק בתיעוד עוולות הכיבוש אישה הנשים הפלסטיני
842,Touma-Sliman,Meshutefet,Female,2020-12-06 16:10:16,1335617564085510145,יצא לקניות חזר הביתה stopchilddetention freeamal
843,Touma-Sliman,Meshutefet,Female,2020-12-06 11:53:46,1335553012815843333,אותות
844,Touma-Sliman,Meshutefet,Female,2020-12-06 10:51:07,1335537247794368512,סיירתי במרכז אורות לטיפול בנוער ערבי ויהודי במצוקה עמדתי מקרוב הקשיים המסגרות ושל הצעירים והצעירות המ
845,Touma-Sliman,Meshutefet,Female,2020-12-04 19:20:59,1334940781942018052,צבא הכיבוש הרג ילד עלי אבו אליה עלי נרצח בזמן שהפגין ביתו הדיכוי המתמשך עמו הדההומניזציה ה
846,Tamano-Shata,Kachol_Lavan,Female,2020-12-09 18:48:45,1336744610803175425,you are welcome ken welcome home
847,Tamano-Shata,Kachol_Lavan,Female,2020-12-07 09:22:47,1335877406071156737,תודה למזגין algemeiner הזכות חלק מ100 המשפיענים העולם היהודי thank you algemeiner for honor
848,Tamano-Shata,Kachol_Lavan,Female,2020-12-04 11:38:04,1334824288348762112,swid4
849,Tamano-Shata,Kachol_Lavan,Female,2020-12-04 06:46:42,1334750961684914178,aviyalou תודה אח יקר נפקיר הממתינים
